Name,Position,Device,GUID,Parent GUID,MD5 Digest,Path Name,Kind,MIME Type,Date,Cellebrite deleted_state,Cellebrite id,Cellebrite Folder,Cellebrite type,Cellebrite Type,Cellebrite VideoCall,Cellebrite Title,Cellebrite LastVisited,Cellebrite Url,Cellebrite VisitCount,Contact Full Name,Contact Mobile Phone,MaximumLatitude,MinimumLatitude,MaximumLongitude,MinimumLongitude,Latitude,Longitude,iOS Message Remote Participants,iOS SMS Read,iOS First Message,iOS Last Message,Application Created,File Created,Communication Date,Cellebrite MetaData Modify time,Cellebrite MetaData DateTime,Cellebrite StartDate,Exif Date Time
00:C0:23:B8:C5:B0,4-0-7-2289,iPhone 3GS,1ddb5772-cc22-45f3-a7a3-453fa80f0ecb,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,fd6f85a4-8712-4596-957c-b63da1054038,,Location,,,,,,,,,,,,,39.197,-76.686,,,,,,,,,,,
B8:62:1F:44:FF:72,4-0-7-2290,iPhone 3GS,dafa6ded-83db-47a6-b74f-fe3e0b9609f7,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,57f8cf42-851e-452a-aa1e-7e60ec521a5b,,Location,,,,,,,,,,,,,39.561,-76.054,,,,,,,,,,,
B8:62:1F:78:8D:43,4-0-7-2291,iPhone 3GS,8b9c3c22-b225-47dc-9f97-5a8b6f8924bb,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,5b382f46-5fcc-41a2-9d2c-49d9f4bb63d1,,Location,,,,,,,,,,,,,39.559,-76.061,,,,,,,,,,,
78:CD:8E:0C:32:7A,4-0-7-2292,iPhone 3GS,5507cb4a-7f93-49be-8bb2-c3973d6390a2,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,ca4ccf19-66ed-4802-b687-20f8ed6c0da8,,Location,,,,,,,,,,,,,39.549,-76.088,,,,,,,,,,,
00:26:99:A3:76:30,4-0-7-2293,iPhone 3GS,1ab2f820-0db3-49bc-869e-e965bf35558d,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,befe37b1-4997-4c5b-a78d-544796c5593f,,Location,,,,,,,,,,,,,39.208,-76.688,,,,,,,,,,,
00:22:55:58:7C:20,4-0-7-2294,iPhone 3GS,f94805ed-81a5-4cfd-808e-7cbe169a57ca,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,39bebb59-a3dc-49e7-8711-bc0b80a9c487,,Location,,,,,,,,,,,,,39.197,-76.687,,,,,,,,,,,
00:18:3A:C7:C1:95,4-0-7-2295,iPhone 3GS,bb82e6df-336e-474e-a311-78b60f026b6e,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,30021ee7-7f62-449a-b235-3249ea97a1aa,,Location,,,,,,,,,,,,,39.57,-76.077,,,,,,,,,,,
74:91:1A:4E:40:F9,4-0-7-2296,iPhone 3GS,f6e28e83-e95b-46f2-a858-2af5dcb2a0c2,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,fa7d7179-e6ba-467f-b91f-0cec338090f4,,Location,,,,,,,,,,,,,39.197,-76.684,,,,,,,,,,,
00:26:E8:1E:45:90,4-0-7-2297,iPhone 3GS,4388cb21-9401-42e2-b6d5-425506860eaf,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,9d1cc83e-3fbe-4bef-9888-1bee31d8aceb,,Location,,,,,,,,,,,,,39.208,-76.688,,,,,,,,,,,
00:C0:23:BC:A8:D0,4-0-7-2298,iPhone 3GS,3cbe34b6-f3b5-4f1b-b6b6-abf859f20b1c,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,4511bc8a-394f-421e-bad1-3c4068288576,,Location,,,,,,,,,,,,,39.202,-76.679,,,,,,,,,,,
MCC=310 MNC=410 LAC=7007 CI=942,4-0-7-2299,iPhone 3GS,8b75326c-c370-4d70-98b5-2264b03f2c53,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,63a07a44-cf5c-4e10-bdcb-3e347c40a171,,Location,,,,,,,,,,,,,39.205,-76.68,,,,,,,,,,,
B8:62:1F:78:8B:11,4-0-7-2300,iPhone 3GS,93c74cce-0650-480e-bcc9-06f43a6cef03,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,f8b778aa-f798-4179-b997-fdb5e29bd281,,Location,,,,,,,,,,,,,39.559,-76.061,,,,,,,,,,,
00:03:52:9D:07:20,4-0-7-2301,iPhone 3GS,7db1f93f-0323-44db-a449-ae649c901694,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,d51fe2d3-a4ca-417a-a47e-503e11bb6752,,Location,,,,,,,,,,,,,39.201,-76.681,,,,,,,,,,,
B8:62:1F:7C:71:12,4-0-7-2302,iPhone 3GS,f9f9138f-bfe8-47f2-8981-7ab95befca39,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,e3274a5b-0604-4640-a440-8d333ecde499,,Location,,,,,,,,,,,,,39.56,-76.058,,,,,,,,,,,
00:C0:23:BA:C5:20,4-0-7-2303,iPhone 3GS,86b380f9-0f6b-4b3d-bd24-dd3732bcc18c,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,e8b8be2a-59b2-4b03-bacc-a9463313fa12,,Location,,,,,,,,,,,,,39.197,-76.686,,,,,,,,,,,
64:D9:89:1D:1D:D3,4-0-7-2304,iPhone 3GS,538d6db1-3fba-4008-b0e7-c7e61b9f2181,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,c11c35a8-19a9-4e73-b2da-2412b56dce6a,,Location,,,,,,,,,,,,,39.56,-76.057,,,,,,,,,,,
00:18:F8:3F:C5:4D,4-0-7-2305,iPhone 3GS,10084368-0e70-4512-9bd2-4ce121437320,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,46c925d7-5c86-4639-a27c-9abdd3620149,,Location,,,,,,,,,,,,,39.553,-76.092,,,,,,,,,,,
00:15:6D:EE:80:17,4-0-7-2306,iPhone 3GS,29b89a0b-7c26-484e-a178-90d9041e9718,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,452bcb78-473d-4bc3-9edc-54b157ebece3,,Location,,,,,,,,,,,,,39.207,-76.689,,,,,,,,,,,
MCC=310 MNC=410 LAC=7966 CI=159341089,4-0-7-2307,iPhone 3GS,072b2712-e1d7-4331-9982-b6a50a6a7389,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,95d38f7c-7a9d-408b-a97e-075f6fc6da0c,,Location,,,,,,,,,,,,,39.311,-76.62,,,,,,,,,,,
0C:D5:02:AD:62:5C,4-0-7-2308,iPhone 3GS,4e26257a-a8ee-40d0-9fd3-e9914ee97837,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,2eea7be9-9439-47d9-84fd-babaabac2f73,,Location,,,,,,,,,,,,,39.563,-76.078,,,,,,,,,,,
04:46:65:A3:3F:9E,4-0-7-2309,iPhone 3GS,d84aff0b-cd9b-4c3a-8a3d-3ef821d36302,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,7efad3fe-0066-4c26-9e1d-77c0694d1b71,,Location,,,,,,,,,,,,,39.549,-76.061,,,,,,,,,,,
68:7F:74:29:22:E2,4-0-7-2310,iPhone 3GS,16cf6726-2784-458a-9f0d-62fe390c2ad1,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,843035e9-2db4-42a2-b4dd-37e0bd48b853,,Location,,,,,,,,,,,,,39.561,-76.08,,,,,,,,,,,
00:17:C5:05:C9:02,4-0-7-2311,iPhone 3GS,e654a162-543a-4eec-a40f-1bc88f87afd2,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,5ff7450d-3aef-4699-a359-ab10c8c5dc89,,Location,,,,,,,,,,,,,39.569,-76.07,,,,,,,,,,,
00:26:B8:27:DC:B3,4-0-7-2312,iPhone 3GS,78711e6d-de9d-41f6-a88e-cad1e0e671c0,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,ed08078e-a57c-4805-8cf2-afa3c6eaebe3,,Location,,,,,,,,,,,,,39.199,-76.679,,,,,,,,,,,
MCC=310 MNC=410 LAC=7967 CI=159369879,4-0-7-2313,iPhone 3GS,1ee099c7-5386-4ae6-a3c1-75caf866c9cf,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,f712a13f-13db-494c-84ee-48f82a0f5c57,,Location,,,,,,,,,,,,,39.212,-76.677,,,,,,,,,,,
00:12:7F:00:36:E0,4-0-7-2314,iPhone 3GS,da5b5a7d-4336-4818-9d4c-8430c338c1a9,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,e75576b0-fc61-4162-82ab-7065dd98be65,,Location,,,,,,,,,,,,,39.197,-76.686,,,,,,,,,,,
00:14:1B:60:16:A0,4-0-7-2315,iPhone 3GS,8bc3b869-b62e-4d63-934c-51ad230dc372,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,f9b12c43-d760-41c0-8969-248c7fcc4488,,Location,,,,,,,,,,,,,39.561,-76.058,,,,,,,,,,,
00:27:0C:6B:88:50,4-0-7-2316,iPhone 3GS,f4bbfd39-ad1c-4a0d-ab41-16a343f2b83b,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,352484ab-359c-41e8-a9e0-39bfa928b9ff,,Location,,,,,,,,,,,,,39.21,-76.676,,,,,,,,,,,
94:44:52:FC:B2:C6,4-0-7-2317,iPhone 3GS,04c4fb52-9936-419c-a068-21515201436d,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,a0966f5d-eca9-45d6-9a31-059b8a5f38f0,,Location,,,,,,,,,,,,,39.559,-76.082,,,,,,,,,,,
B8:62:1F:7C:7D:F0,4-0-7-2318,iPhone 3GS,01f3c13a-4014-419e-a39d-2261bfbddbdd,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,47954094-88e7-46b7-aedd-05bd516f5b07,,Location,,,,,,,,,,,,,39.56,-76.057,,,,,,,,,,,
00:12:0E:8F:87:91,4-0-7-2319,iPhone 3GS,37f5fd9d-76c4-4e9a-8bb4-69a98b6c48f3,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,b69ef780-2265-4a5e-9e5e-3b79389dd10d,,Location,,,,,,,,,,,,,39.573,-76.074,,,,,,,,,,,
C4:10:8A:1D:A9:D9,4-0-7-2320,iPhone 3GS,2e122f42-6d40-4a59-89c3-da5eaca3b2d0,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,c3bd0c0f-1b26-454b-9ef0-3ae3b9aa172b,,Location,,,,,,,,,,,,,39.197,-76.684,,,,,,,,,,,
MCC=310 MNC=410 LAC=7970 CI=159699567,4-0-7-2321,iPhone 3GS,38406796-a2d6-46c3-a36b-ccf98845b2e7,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,355f7604-c408-4da8-8758-960d8d018a76,,Location,,,,,,,,,,,,,39.198,-76.683,,,,,,,,,,,
00:03:52:A5:92:70,4-0-7-2322,iPhone 3GS,2797f3aa-7886-49df-b0c1-e98398b8b794,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,4eaa9355-aeeb-4f8d-9c99-3bb0912f2feb,,Location,,,,,,,,,,,,,39.207,-76.693,,,,,,,,,,,
MCC=310 MNC=410 LAC=12985 CI=218499313,4-0-7-2323,iPhone 3GS,fea14317-340c-49ed-bfad-a296d793f7dd,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,19ab94b2-9c50-48f0-9eec-b14939d7b2a7,,Location,,,,,,,,,,,,,35.203,-78.954,,,,,,,,,,,
00:3A:98:E7:28:21,4-0-7-2324,iPhone 3GS,528845d2-1472-4cb4-9950-9405832d2abd,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,80611032-ffc0-4995-91e8-f90f7307d303,,Location,,,,,,,,,,,,,39.21,-76.677,,,,,,,,,,,
00:20:A6:D7:42:9A,4-0-7-2325,iPhone 3GS,ea275b59-aed8-4f09-902f-eab542441d7e,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,891a813e-5b2b-41a9-a262-ee2a0c9f0dcc,,Location,,,,,,,,,,,,,39.196,-76.685,,,,,,,,,,,
MCC=310 MNC=410 LAC=2949 CI=138990636,4-0-7-2326,iPhone 3GS,4a1eb919-c6f5-446f-8478-907ba8392fd3,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,7e1f7de8-08ae-4806-a626-58bee532ca57,,Location,,,,,,,,,,,,,39.561,-76.05,,,,,,,,,,,
00:03:52:AD:8C:10,4-0-7-2327,iPhone 3GS,b834f457-d64f-48f5-af6c-5a78fa6c381a,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,c76b3af9-bdb5-4904-9a35-094eb72642b9,,Location,,,,,,,,,,,,,39.207,-76.693,,,,,,,,,,,
MCC=310 MNC=410 LAC=2949 CI=159728100,4-0-7-2328,iPhone 3GS,21146fca-075c-4f63-8850-3e62701c3f0e,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,aeee0955-2fcc-4798-8ed3-050794e61a87,,Location,,,,,,,,,,,,,39.596,-76.056,,,,,,,,,,,
MCC=310 MNC=410 LAC=3043,4-0-7-2329,iPhone 3GS,6e00d631-8d2c-49a1-a816-ce447fa0b003,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,75f922b7-1b2f-4762-a094-a14a501c0706,,Location,,,,,,,,,,,,,39.862,-75.022,,,,,,,,,,,
68:7F:74:C2:3C:30,4-0-7-2330,iPhone 3GS,0ca892e4-fb84-4f0f-b00f-81998e724f4a,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,e3be27c6-6920-4ec0-bf59-a6af60585b31,,Location,,,,,,,,,,,,,39.563,-76.068,,,,,,,,,,,
00:12:0E:86:23:FF,4-0-7-2331,iPhone 3GS,4e2aded1-0085-44e3-ad46-cdd2958ea1cf,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,621a8069-9899-4550-93a8-ec3fb66956ac,,Location,,,,,,,,,,,,,39.559,-76.079,,,,,,,,,,,
00:23:97:CC:26:84,4-0-7-2332,iPhone 3GS,0aeadf5a-7123-4f06-b14e-27ce9ab830bb,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,46f0a22d-e46e-4e26-a196-86c1c2fa3b78,,Location,,,,,,,,,,,,,39.56,-76.057,,,,,,,,,,,
78:CD:8E:0F:9D:BA,4-0-7-2333,iPhone 3GS,354fe9aa-4c2f-491b-9aea-a2d6c4907ed7,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,22433ad1-960e-45e8-8dd7-cdfcba5ade1c,,Location,,,,,,,,,,,,,39.555,-76.094,,,,,,,,,,,
00:03:52:9C:AF:40,4-0-7-2334,iPhone 3GS,5eddec95-1c1c-4253-98ad-0898e3ab82b9,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,00c7cffc-fa7f-4b57-89ee-18c228d1f802,,Location,,,,,,,,,,,,,39.197,-76.685,,,,,,,,,,,
00:24:6C:83:19:33,4-0-7-2335,iPhone 3GS,d92af34c-6076-4c23-997b-207b6b9576c2,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,dc000ada-3c3a-4457-afab-5ced1f222320,,Location,,,,,,,,,,,,,39.208,-76.677,,,,,,,,,,,
00:03:52:96:8F:80,4-0-7-2336,iPhone 3GS,803aec5a-1490-4496-85cc-068b771e1bbc,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,9425fdee-891e-4fcf-b963-69d535995d28,,Location,,,,,,,,,,,,,39.202,-76.678,,,,,,,,,,,
MCC=310 MNC=410 LAC=7966 CI=160781325,4-0-7-2337,iPhone 3GS,3ad785e7-1b04-4312-8cfb-6b4104f5d240,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,2c70787a-7177-41c9-b0ae-87686529d4d5,,Location,,,,,,,,,,,,,39.31,-76.618,,,,,,,,,,,
00:1B:11:4B:D8:97,4-0-7-2338,iPhone 3GS,77cc6db0-1492-4406-86dd-6ed09ff2c664,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,deaea377-4378-4aa5-b1ad-fa9b0bd9f1aa,,Location,,,,,,,,,,,,,39.551,-76.09,,,,,,,,,,,
00:0F:23:D8:A3:95,4-0-7-2339,iPhone 3GS,06d87b7b-1713-4810-b838-18bcc49eaa1b,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,0fa3cbda-ebf3-4632-95f8-20c41d8b3775,,Location,,,,,,,,,,,,,39.202,-76.687,,,,,,,,,,,
00:C0:23:BC:A1:B0,4-0-7-2340,iPhone 3GS,f7b24fdf-3144-4b10-aaf2-e9191298090d,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,48e561ce-450d-432a-ab0c-4968a8079931,,Location,,,,,,,,,,,,,39.202,-76.679,,,,,,,,,,,
B8:62:1F:44:B4:50,4-0-7-2341,iPhone 3GS,fd667675-ee06-4a8a-b637-1483d80adb54,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,d9d1d4f0-8f9b-481a-9ef5-fda5c5f795e4,,Location,,,,,,,,,,,,,39.56,-76.058,,,,,,,,,,,
00:3A:98:3F:79:D0,4-0-7-2342,iPhone 3GS,ac23febd-1ab9-457d-b800-69ec6ae127af,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,552c618b-ce99-4435-95ca-790273f38ef5,,Location,,,,,,,,,,,,,39.201,-76.685,,,,,,,,,,,
00:0D:BD:1F:C4:B4,4-0-7-2343,iPhone 3GS,be30f361-e9b7-4753-b71b-97a56d3e4c94,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,8536e4de-99d7-4f3e-ae8f-06d6103cc6ca,,Location,,,,,,,,,,,,,39.56,-76.056,,,,,,,,,,,
B4:07:F9:8E:D2:63,4-0-7-2344,iPhone 3GS,415c8b47-9494-4788-a87a-32d6705fea97,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,feabf87c-08da-47f0-9564-27716b1c8b5f,,Location,,,,,,,,,,,,,39.207,-76.69,,,,,,,,,,,
00:13:80:43:61:40,4-0-7-2345,iPhone 3GS,61b86f65-1f0e-40ef-bc64-98cbaf0bd695,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,ce308f73-4c25-4564-bbaf-ab3b907bc070,,Location,,,,,,,,,,,,,39.549,-76.063,,,,,,,,,,,
00:26:F3:F9:CA:9B,4-0-7-2346,iPhone 3GS,514fe7bc-6418-48ac-82b7-f8a35f23e843,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,ba8c9f48-c4e7-4620-b9ff-a380f49907af,,Location,,,,,,,,,,,,,39.551,-76.091,,,,,,,,,,,
00:0F:66:2A:08:50,4-0-7-2347,iPhone 3GS,8cf5c505-60e2-4121-9305-40862b89bb31,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,f0aaf212-54a9-4b65-9009-8d47533b0199,,Location,,,,,,,,,,,,,39.202,-76.688,,,,,,,,,,,
00:1E:2A:4F:44:88,4-0-7-2348,iPhone 3GS,2e51df3e-c61c-42d3-bb75-aa284bb9c344,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,b882fef2-ecdc-4854-ba03-3f41022a12ee,,Location,,,,,,,,,,,,,39.57,-76.069,,,,,,,,,,,
00:3A:98:3F:7C:50,4-0-7-2349,iPhone 3GS,c15b44d3-c193-4f2d-a1bc-b9d2e35badb6,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,12da2e0b-227a-4443-ac3b-3c1eaecba47f,,Location,,,,,,,,,,,,,39.202,-76.685,,,,,,,,,,,
00:0B:86:D3:F5:01,4-0-7-2350,iPhone 3GS,d5be84c0-1c75-437b-84df-62cf3cb9ce9a,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,6b7628f6-485b-4b1e-9585-7be4fecb8e70,,Location,,,,,,,,,,,,,39.203,-76.682,,,,,,,,,,,
00:1F:CA:CD:58:50,4-0-7-2351,iPhone 3GS,b48c3269-ea46-41b8-883d-0be95996e110,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,9e241aa2-f3ac-48aa-abc1-305ec8a97213,,Location,,,,,,,,,,,,,39.207,-76.691,,,,,,,,,,,
00:03:52:A5:95:F0,4-0-7-2352,iPhone 3GS,fbefd49c-a8ed-4173-a219-bc2155aade1b,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,eb1b498c-ef09-47cb-b1fb-c9578def8eb6,,Location,,,,,,,,,,,,,39.207,-76.693,,,,,,,,,,,
00:0B:86:D5:27:04,4-0-7-2353,iPhone 3GS,cbb1ec62-9962-4c9c-a21e-c2d0d7647dd1,78df8cb8-592f-4493-adb0-a2f289a56ccb,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Location,Other Document,application/x-location,,Intact,4bbb5258-bdce-4e11-9e3b-170f594b741f,,Location,,,,,,,,,,,,,39.201,-76.686,,,,,,,,,,,
